Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Randomise questionnaire elements?,Question Key,Response
30,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,16_preferred-language-quantised,4
31,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,17_home-language,РЖЯ
32,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing ,да
33,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing -quantised,1
34,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1,да
35,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1-quantised,1
36,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading,да
37,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading-quantised,1
38,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading,да
39,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading-quantised,1
40,1.6965E+12,05.10.2023 10:27,1.6965E+12,3,05.10.2023 13:27,142916,11,questionnaire-3kt6,,32042934,jsvsplhz,9476391,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,END QUESTIONNAIRE,87497
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
