Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
124,1696570676984,06/10/2023 05:37:56,1696577876984,2,06/10/2023 09:37:56,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,match,Screen 4,9wlxvm,4,response,match,5200.562999976159,5194.801000000007,5200.562999976159,5200.562999976159,5194.801000000007,5200.562999976159,1,5200.562999976159,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
125,1696570677481,06/10/2023 05:37:57,1696577877481,2,06/10/2023 09:37:57,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,match,Screen 1,nmofvp,1,continue,,500.98300000000745,500.98300000000745,500.98300000000745,500.98300000000745,500.98300000000745,500.98300000000745,1,500.98300000000745,0,0,,Fixation Timing,,1,object-167,match,School 1.jpg,Skole.mp4,same,same,school,11,target,1,,,
126,1696570678482,06/10/2023 05:37:58,1696577878482,2,06/10/2023 09:37:58,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,match,Screen 2,pevo7u,2,timedOut,,1003.2789999761444,1002.2619999999879,1003.2789999761444,1003.2789999761444,1002.2619999999879,1003.2789999761444,0,1003.2789999761444,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,Skole.mp4,same,same,school,11,target,1,,,
127,1696570678783,06/10/2023 05:37:58,1696577878783,2,06/10/2023 09:37:58,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,match,Screen 3,z1irvt,3,timedOut,,301.9170000119193,300.58499999999185,301.9170000119193,301.9170000119193,300.58499999999185,301.9170000119193,1,301.9170000119193,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,Skole.mp4,same,same,school,11,target,1,,,
128,1696570678815,06/10/2023 05:37:58,1696577878815,2,06/10/2023 09:37:58,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,match,Screen 4,9wlxvm,4,info,Video start,33.242000000027474,16.621000000013737,33.242000000027474,33.242000000027474,16.621000000013737,33.242000000027474,1,33.242000000027474,0,0,,Video,video,1,object-178,match,School 1.jpg,Skole.mp4,same,same,school,11,target,1,,,
129,1696570680910,06/10/2023 05:38:00,1696577880910,2,06/10/2023 09:38:00,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,match,Screen 4,9wlxvm,4,response,match,2128.2319999880856,2121.3369999999995,2128.2319999880856,2128.2319999880856,2121.3369999999995,2128.2319999880856,1,2128.2319999880856,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,School 1.jpg,Skole.mp4,same,same,school,11,target,1,,,
130,1696570681405,06/10/2023 05:38:01,1696577881405,2,06/10/2023 09:38:01,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,16,match,Screen 1,nmofvp,1,continue,,501.00400000001537,501.00400000001537,501.00400000001537,501.00400000001537,501.00400000001537,501.00400000001537,1,501.00400000001537,0,0,,Fixation Timing,,1,object-167,match,Run 1.jpg,Gråte.mp4,same,same,run,43,target,1,,,
131,1696570682407,06/10/2023 05:38:02,1696577882407,2,06/10/2023 09:38:02,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,16,match,Screen 2,pevo7u,2,timedOut,,1003.1909999999916,1002.2550000000047,1003.1909999999916,1003.1909999999916,1002.2550000000047,1003.1909999999916,0,1003.1909999999916,0,0,,Time Limit,screen,0,screen,match,Run 1.jpg,Gråte.mp4,same,same,run,43,target,1,,,
132,1696570682709,06/10/2023 05:38:02,1696577882709,2,06/10/2023 09:38:02,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,16,match,Screen 3,z1irvt,3,timedOut,,302.2360000119079,300.8419999999751,302.2360000119079,302.2360000119079,300.8419999999751,302.2360000119079,1,302.2360000119079,0,0,,Time Limit,screen,0,screen,match,Run 1.jpg,Gråte.mp4,same,same,run,43,target,1,,,
133,1696570682744,06/10/2023 05:38:02,1696577882744,2,06/10/2023 09:38:02,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,16,match,Screen 4,9wlxvm,4,info,Video start,35.997000011932805,33.12900000001537,35.997000011932805,35.997000011932805,33.12900000001537,35.997000011932805,1,35.997000011932805,0,0,,Video,video,1,object-178,match,Run 1.jpg,Gråte.mp4,same,same,run,43,target,1,,,
134,1696570685390,06/10/2023 05:38:05,1696577885390,2,06/10/2023 09:38:05,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,16,match,Screen 4,9wlxvm,4,response,nomatch,2682.99399997617,2672.5540000000037,2682.99399997617,2682.99399997617,2672.5540000000037,2682.99399997617,1,2682.99399997617,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Run 1.jpg,Gråte.mp4,same,same,run,43,target,1,,,
135,1696570685882,06/10/2023 05:38:05,1696577885882,2,06/10/2023 09:38:05,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,11,nomatch,Screen 1,8mz8sc,1,continue,,500.95100000000093,500.95100000000093,500.95100000000093,500.95100000000093,500.95100000000093,500.95100000000093,1,500.95100000000093,0,0,,Fixation Timing,,1,object-186,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
136,1696570686884,06/10/2023 05:38:06,1696577886884,2,06/10/2023 09:38:06,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,11,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.2889999880863,1002.2400000000198,1003.2889999880863,1003.2889999880863,1002.2400000000198,1003.2889999880863,0,1003.2889999880863,0,0,,Time Limit,screen,0,screen,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
137,1696570687186,06/10/2023 05:38:07,1696577887186,2,06/10/2023 09:38:07,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,11,nomatch,Screen 3,d73ena,3,timedOut,,302.5489999880665,300.9069999999774,302.5489999880665,302.5489999880665,300.9069999999774,302.5489999880665,1,302.5489999880665,0,0,,Time Limit,screen,0,screen,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
138,1696570687208,06/10/2023 05:38:07,1696577887208,2,06/10/2023 09:38:07,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,11,nomatch,Screen 4,kfk7dt,4,info,Video start,23.95200001193094,16.271000000007916,23.95200001193094,23.95200001193094,16.271000000007916,23.95200001193094,0,23.95200001193094,0,0,,Video,video,1,object-204,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
139,1696570690032,06/10/2023 05:38:10,1696577890032,2,06/10/2023 09:38:10,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,11,nomatch,Screen 4,kfk7dt,4,response,nomatch,2847.641999988089,2839.357000000018,2847.641999988089,2847.641999988089,2839.357000000018,2847.641999988089,0,2847.641999988089,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
140,1696570690526,06/10/2023 05:38:10,1696577890526,2,06/10/2023 09:38:10,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,12,nomatch,Screen 1,8mz8sc,1,continue,,501.12099999998463,501.12099999998463,501.12099999998463,501.12099999998463,501.12099999998463,501.12099999998463,1,501.12099999998463,0,0,,Fixation Timing,,1,object-186,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
141,1696570691527,06/10/2023 05:38:11,1696577891527,2,06/10/2023 09:38:11,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,12,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.0640000238491,1002.1560000000172,1003.0640000238491,1003.0640000238491,1002.1560000000172,1003.0640000238491,0,1003.0640000238491,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
142,1696570691829,06/10/2023 05:38:11,1696577891829,2,06/10/2023 09:38:11,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,12,nomatch,Screen 3,d73ena,3,timedOut,,302.30799999999,300.6359999999986,302.30799999999,302.30799999999,300.6359999999986,302.30799999999,1,302.30799999999,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
143,1696570691865,06/10/2023 05:38:11,1696577891865,2,06/10/2023 09:38:11,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,12,nomatch,Screen 4,kfk7dt,4,info,Video start,37.44199999999139,33.213999999978114,37.44199999999139,37.44199999999139,33.213999999978114,37.44199999999139,0,37.44199999999139,0,0,,Video,video,1,object-204,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
144,1696570694013,06/10/2023 05:38:14,1696577894013,2,06/10/2023 09:38:14,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,12,nomatch,Screen 4,kfk7dt,4,response,nomatch,2185.9720000119123,2171.592000000004,2185.9720000119123,2185.9720000119123,2171.592000000004,2185.9720000119123,0,2185.9720000119123,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Think 2.jpg,Kysse.mp4,different,same,na,94,foil,1,,,
145,1696570694501,06/10/2023 05:38:14,1696577894501,2,06/10/2023 09:38:14,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,13,nomatch,Screen 1,8mz8sc,1,continue,,500.98499999998603,500.98499999998603,500.98499999998603,500.98499999998603,500.98499999998603,500.98499999998603,1,500.98499999998603,0,0,,Fixation Timing,,1,object-186,nomatch,Sneeze 2.jpg,Knyte.mp4,different,same,na,68,foil,1,,,
146,1696570695504,06/10/2023 05:38:15,1696577895504,2,06/10/2023 09:38:15,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,13,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.8950000119221,1002.2170000000042,1003.8950000119221,1003.8950000119221,1002.2170000000042,1003.8950000119221,0,1003.8950000119221,0,0,,Time Limit,screen,0,screen,nomatch,Sneeze 2.jpg,Knyte.mp4,different,same,na,68,foil,1,,,
147,1696570695805,06/10/2023 05:38:15,1696577895805,2,06/10/2023 09:38:15,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,13,nomatch,Screen 3,d73ena,3,timedOut,,302.57799998807604,300.51699999999255,302.57799998807604,302.57799998807604,300.51699999999255,302.57799998807604,1,302.57799998807604,0,0,,Time Limit,screen,0,screen,nomatch,Sneeze 2.jpg,Knyte.mp4,different,same,na,68,foil,1,,,
148,1696570695837,06/10/2023 05:38:15,1696577895837,2,06/10/2023 09:38:15,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,13,nomatch,Screen 4,kfk7dt,4,info,Video start,34.16500001192535,33.32600000000093,34.16500001192535,34.16500001192535,33.32600000000093,34.16500001192535,0,34.16500001192535,0,0,,Video,video,1,object-204,nomatch,Sneeze 2.jpg,Knyte.mp4,different,same,na,68,foil,1,,,
149,1696570698029,06/10/2023 05:38:18,1696577898029,2,06/10/2023 09:38:18,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,13,nomatch,Screen 4,kfk7dt,4,response,nomatch,2226.2609999761626,2221.81700000001,2226.2609999761626,2226.2609999761626,2221.81700000001,2226.2609999761626,0,2226.2609999761626,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Sneeze 2.jpg,Knyte.mp4,different,same,na,68,foil,1,,,
150,1696570698527,06/10/2023 05:38:18,1696577898527,2,06/10/2023 09:38:18,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,17,match,Screen 1,nmofvp,1,continue,,500.98099999999977,500.98099999999977,500.98099999999977,500.98099999999977,500.98099999999977,500.98099999999977,1,500.98099999999977,0,0,,Fixation Timing,,1,object-167,match,Lose 2.jpg,Miste.mp4,same,different,lose,41,target,1,,,
151,1696570699528,06/10/2023 05:38:19,1696577899528,2,06/10/2023 09:38:19,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,17,match,Screen 2,pevo7u,2,timedOut,,1002.8630000119156,1002.0419999999867,1002.8630000119156,1002.8630000119156,1002.0419999999867,1002.8630000119156,0,1002.8630000119156,0,0,,Time Limit,screen,0,screen,match,Lose 2.jpg,Miste.mp4,same,different,lose,41,target,1,,,
152,1696570699829,06/10/2023 05:38:19,1696577899829,2,06/10/2023 09:38:19,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,17,match,Screen 3,z1irvt,3,timedOut,,301.6210000238498,300.7980000000098,301.6210000238498,301.6210000238498,300.7980000000098,301.6210000238498,1,301.6210000238498,0,0,,Time Limit,screen,0,screen,match,Lose 2.jpg,Miste.mp4,same,different,lose,41,target,1,,,
153,1696570699849,06/10/2023 05:38:19,1696577899849,2,06/10/2023 09:38:19,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,17,match,Screen 4,9wlxvm,4,info,Video start,20.151000023839995,16.49199999999837,20.151000023839995,20.151000023839995,16.49199999999837,20.151000023839995,1,20.151000023839995,0,0,,Video,video,1,object-178,match,Lose 2.jpg,Miste.mp4,same,different,lose,41,target,1,,,
154,1696570707268,06/10/2023 05:38:27,1696577907268,2,06/10/2023 09:38:27,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,17,match,Screen 4,9wlxvm,4,response,match,7440.222999999998,7432.916999999987,7440.222999999998,7440.222999999998,7432.916999999987,7440.222999999998,1,7440.222999999998,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Lose 2.jpg,Miste.mp4,same,different,lose,41,target,1,,,
155,1696570707764,06/10/2023 05:38:27,1696577907764,2,06/10/2023 09:38:27,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,nomatch,Screen 1,8mz8sc,1,continue,,501.1450000000186,501.1450000000186,501.1450000000186,501.1450000000186,501.1450000000186,501.1450000000186,1,501.1450000000186,0,0,,Fixation Timing,,1,object-186,nomatch,Play 1.jpg,Bo.mp4,different,same,na,64,foil,1,,,
156,1696570708766,06/10/2023 05:38:28,1696577908766,2,06/10/2023 09:38:28,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.1609999999928,1002.3649999999907,1004.1609999999928,1004.1609999999928,1002.3649999999907,1004.1609999999928,0,1004.1609999999928,0,0,,Time Limit,screen,0,screen,nomatch,Play 1.jpg,Bo.mp4,different,same,na,64,foil,1,,,
157,1696570709067,06/10/2023 05:38:29,1696577909067,2,06/10/2023 09:38:29,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,nomatch,Screen 3,d73ena,3,timedOut,,302.096000011923,300.64100000000326,302.096000011923,302.096000011923,300.64100000000326,302.096000011923,1,302.096000011923,0,0,,Time Limit,screen,0,screen,nomatch,Play 1.jpg,Bo.mp4,different,same,na,64,foil,1,,,
158,1696570709102,06/10/2023 05:38:29,1696577909102,2,06/10/2023 09:38:29,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,nomatch,Screen 4,kfk7dt,4,info,Video start,35.99000002384069,33.14199999999255,35.99000002384069,35.99000002384069,33.14199999999255,35.99000002384069,0,35.99000002384069,0,0,,Video,video,1,object-204,nomatch,Play 1.jpg,Bo.mp4,different,same,na,64,foil,1,,,
159,1696570711516,06/10/2023 05:38:31,1696577911516,2,06/10/2023 09:38:31,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,14,nomatch,Screen 4,kfk7dt,4,response,nomatch,2450.2550000238407,2438.521000000008,2450.2550000238407,2450.2550000238407,2438.521000000008,2450.2550000238407,0,2450.2550000238407,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Play 1.jpg,Bo.mp4,different,same,na,64,foil,1,,,
160,1696570712006,06/10/2023 05:38:32,1696577912006,2,06/10/2023 09:38:32,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,nomatch,Screen 1,8mz8sc,1,continue,,501.15499999999884,501.15499999999884,501.15499999999884,501.15499999999884,501.15499999999884,501.15499999999884,1,501.15499999999884,0,0,,Fixation Timing,,1,object-186,nomatch,Change 2.jpg,Sove.mp4,different,different,na,82,foil,1,,,
161,1696570713009,06/10/2023 05:38:33,1696577913009,2,06/10/2023 09:38:33,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.1789999880712,1002.2239999999874,1004.1789999880712,1004.1789999880712,1002.2239999999874,1004.1789999880712,0,1004.1789999880712,0,0,,Time Limit,screen,0,screen,nomatch,Change 2.jpg,Sove.mp4,different,different,na,82,foil,1,,,
162,1696570713310,06/10/2023 05:38:33,1696577913310,2,06/10/2023 09:38:33,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,nomatch,Screen 3,d73ena,3,timedOut,,302.3550000238465,301.01500000001397,302.3550000238465,302.3550000238465,301.01500000001397,302.3550000238465,1,302.3550000238465,0,0,,Time Limit,screen,0,screen,nomatch,Change 2.jpg,Sove.mp4,different,different,na,82,foil,1,,,
163,1696570713341,06/10/2023 05:38:33,1696577913341,2,06/10/2023 09:38:33,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,nomatch,Screen 4,kfk7dt,4,info,Video start,32.02200002383255,16.22599999999511,32.02200002383255,32.02200002383255,16.22599999999511,32.02200002383255,0,32.02200002383255,0,0,,Video,video,1,object-204,nomatch,Change 2.jpg,Sove.mp4,different,different,na,82,foil,1,,,
164,1696570715556,06/10/2023 05:38:35,1696577915556,2,06/10/2023 09:38:35,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,15,nomatch,Screen 4,kfk7dt,4,response,nomatch,2247.9399999880698,2237.993999999977,2247.9399999880698,2247.9399999880698,2237.993999999977,2247.9399999880698,0,2247.9399999880698,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Change 2.jpg,Sove.mp4,different,different,na,82,foil,1,,,
165,1696570716049,06/10/2023 05:38:36,1696577916049,2,06/10/2023 09:38:36,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,18,match,Screen 1,nmofvp,1,continue,,501.00900000002,501.00900000002,501.00900000002,501.00900000002,501.00900000002,501.00900000002,1,501.00900000002,0,0,,Fixation Timing,,1,object-167,match,Play 2.jpg,Spille.mp4,same,different,play,16,target,1,,,
166,1696570717051,06/10/2023 05:38:37,1696577917051,2,06/10/2023 09:38:37,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,18,match,Screen 2,pevo7u,2,timedOut,,1004.0370000119146,1002.1389999999956,1004.0370000119146,1004.0370000119146,1002.1389999999956,1004.0370000119146,0,1004.0370000119146,0,0,,Time Limit,screen,0,screen,match,Play 2.jpg,Spille.mp4,same,different,play,16,target,1,,,
167,1696570717351,06/10/2023 05:38:37,1696577917351,2,06/10/2023 09:38:37,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,18,match,Screen 3,z1irvt,3,timedOut,,302.09799999999814,300.6929999999993,302.09799999999814,302.09799999999814,300.6929999999993,302.09799999999814,1,302.09799999999814,0,0,,Time Limit,screen,0,screen,match,Play 2.jpg,Spille.mp4,same,different,play,16,target,1,,,
168,1696570717382,06/10/2023 05:38:37,1696577917382,2,06/10/2023 09:38:37,142915,13,task-n49w,,32059894,owlwjegg,9481529,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,18,match,Screen 4,9wlxvm,4,info,Video start,32.13399997615698,16.56700000001001,32.13399997615698,32.13399997615698,16.56700000001001,32.13399997615698,1,32.13399997615698,0,0,,Video,video,1,object-178,match,Play 2.jpg,Spille.mp4,same,different,play,16,target,1,,,
