"","item","id","list","trial","language","condition","cognate","correct","rt","norsk_log","rusisk_log","freq","freq_bin","wordclass","homophone","boundedness","plurality","Familiarity","Iconicity","Use","fam_bin","icon_bin","use_bin","learned","peers","practice","age","handedness","hearing","deafbirth","exposure"
"1536","salt","9477400","nsl_list2","17","nsl","aligned","noncognate",0,1514.62399990464,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",44,"right","serious","yes","1"
"1537","salt","9455706","rsl_list1","22","rsl","nonaligned","noncognate",1,1409.2819999996,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"1538","salt","9454658","rsl_list1","30","rsl","nonaligned","noncognate",1,678,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"1539","salt","9696122","nsl_list1","47","nsl","nonaligned","noncognate",1,654.759000000719,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",34,"right","serious","yes","1"
"1540","salt","9479027","nsl_list2","10","nsl","aligned","noncognate",1,1977.67100000074,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","1"
"1541","salt","9476391","rsl_list2","7","rsl","aligned","noncognate",1,1885.06,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"1542","salt","9489076","rsl_list2","18","rsl","aligned","noncognate",1,404.430999809265,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1543","salt","9473775","rsl_list2","43","rsl","aligned","noncognate",1,744.820000000007,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"1544","salt","9555631","rsl_list1","45","rsl","nonaligned","noncognate",1,384.79799998214,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"1545","salt","9687063","nsl_list1","9","nsl","nonaligned","noncognate",1,2078,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"1546","salt","9498903","nsl_list1","34","nsl","nonaligned","noncognate",1,930.434000190755,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"1547","salt","9454567","rsl_list2","46","rsl","aligned","noncognate",1,358.432999999961,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",38,"right","serious","yes","6"
"1548","salt","9612157","nsl_list1","34","nsl","nonaligned","noncognate",1,771.909999964235,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"1549","salt","9482437","nsl_list1","3","nsl","nonaligned","noncognate",1,2642,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"1550","salt","9481563","nsl_list2","5","nsl","aligned","noncognate",1,3810.74600001192,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,4,"yes","high","low","high","parents","yes","daily",50,"right","serious","yes","1"
"1551","salt","9481525","nsl_list1","24","nsl","nonaligned","noncognate",1,806.286999988079,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"1552","salt","9476778","nsl_list1","28","nsl","nonaligned","noncognate",1,1124.03199999995,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"1553","salt","9368241","nsl_list2","19","nsl","aligned","noncognate",1,933.275000002992,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",37,"right","serious","yes","0.5"
"1554","salt","9462565","nsl_list1","48","nsl","nonaligned","noncognate",1,1400,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",42,"right","serious","yes","0"
"1555","salt","9483072","nsl_list2","6","nsl","aligned","noncognate",1,991.861999999994,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"1556","salt","9477538","nsl_list2","17","nsl","aligned","noncognate",1,690.366000095353,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"1557","salt","9587228","rsl_list1","45","rsl","nonaligned","noncognate",1,1564.50600000296,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"1558","salt","9537479","rsl_list2","11","rsl","aligned","noncognate",1,399.320000000007,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",43,"right","serious","yes","0"
"1559","salt","9483913","rsl_list1","44","rsl","nonaligned","noncognate",1,1032.07800000074,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"1560","salt","9498014","rsl_list2","20","rsl","aligned","noncognate",1,2047.19700000598,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","no","daily",44,"right","considerable","no","16"
"1561","salt","9647566","nsl_list1","4","nsl","nonaligned","noncognate",1,3658.64499999404,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1562","salt","9479413","nsl_list1","14","nsl","nonaligned","noncognate",1,888.03699995231,1.39,1.68,0.3,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"1563","salt","9473190","rsl_list2","37","rsl","aligned","noncognate",1,830.383000005968,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1564","salt","9541537","rsl_list1","47","rsl","nonaligned","noncognate",1,1889.43500000151,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"1565","salt","9482266","rsl_list1","24","rsl","nonaligned","noncognate",1,1596.56100001192,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","no","daily",35,"right","considerable","no","15"
"1566","salt","9492137","rsl_list1","39","rsl","nonaligned","noncognate",1,640.760999999999,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",28,"right","moderate","no","3"
"1567","salt","9503065","rsl_list1","27","rsl","nonaligned","noncognate",0,4494.42300000077,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",36,"right","considerable","yes","0"
"1568","salt","9476587","rsl_list2","32","rsl","aligned","noncognate",1,1060,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",25,"right","serious","yes","5"
"1569","salt","9483878","rsl_list1","25","rsl","nonaligned","noncognate",1,986.5,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"1570","salt","9479813","rsl_list2","15","rsl","aligned","noncognate",1,213.289999995526,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1571","salt","9472740","rsl_list2","48","rsl","aligned","noncognate",1,2163.31999999995,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"1572","salt","9377336","rsl_list2","34","rsl","aligned","noncognate",1,1354.49799997616,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1573","salt","9458431","rsl_list2","31","rsl","aligned","noncognate",1,705.14899985696,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","yes","0"
"1574","salt","9473110","rsl_list1","7","rsl","nonaligned","noncognate",1,981.104999999254,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"1575","salt","9555238","rsl_list2","12","rsl","aligned","noncognate",1,914.354999999981,1.39,1.68,0,"low","noun","different","inanimate","concrete",7,7,"yes","high","high","high","caregiver","no","daily",13,"right","mild","no","0"
"1576","school","9696122","nsl_list1","29","nsl","nonaligned","noncognate",1,187.983000000007,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","parents","yes","daily",34,"right","serious","yes","1"
"1577","school","9462565","nsl_list1","47","nsl","nonaligned","noncognate",1,300,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",42,"right","serious","yes","0"
"1578","school","9493027","nsl_list2","25","nsl","aligned","noncognate",1,883.563999999955,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"1579","school","9489076","rsl_list2","22","rsl","aligned","noncognate",1,499.66300000003,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1580","school","9476587","rsl_list2","4","rsl","aligned","noncognate",1,1089,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","school","yes","daily",25,"right","serious","yes","5"
"1581","school","9483913","rsl_list1","27","rsl","nonaligned","noncognate",1,2120.30100000073,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"1582","school","9476391","rsl_list2","42","rsl","aligned","noncognate",1,1323.19400000013,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"1583","school","9587228","rsl_list1","19","rsl","nonaligned","noncognate",1,1365.46200000076,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"1584","school","9498014","rsl_list2","22","rsl","aligned","noncognate",1,1849.54600001191,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","other","no","daily",44,"right","considerable","no","16"
"1585","school","9472740","rsl_list2","25","rsl","aligned","noncognate",1,1307.00399999105,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"1586","school","9687063","nsl_list1","17","nsl","nonaligned","noncognate",0,782,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"1587","school","9482437","nsl_list1","23","nsl","nonaligned","noncognate",1,4959.00000000003,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"1588","school","9476778","nsl_list1","48","nsl","nonaligned","noncognate",1,246.136999988055,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"1589","school","9477538","nsl_list2","1","nsl","aligned","noncognate",1,1543.14400000001,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"1590","school","9479027","nsl_list2","14","nsl","aligned","noncognate",1,2226.79799999925,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,6,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","1"
"1591","school","9477400","nsl_list2","21","nsl","aligned","noncognate",1,593.17500004769,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",44,"right","serious","yes","1"
"1592","school","9647566","nsl_list1","34","nsl","nonaligned","noncognate",1,217.554000000004,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1593","school","9481563","nsl_list2","36","nsl","aligned","noncognate",1,672.042000002984,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",50,"right","serious","yes","1"
"1594","school","9612157","nsl_list1","13","nsl","nonaligned","noncognate",1,-63.9990000119142,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"1595","school","9481525","nsl_list1","12","nsl","nonaligned","noncognate",1,872.731999988086,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","caregiver","yes","daily",53,"right","serious","yes","48"
"1596","school","9477675","nsl_list2","19","nsl","aligned","noncognate",1,2648.79400001193,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","other","yes","daily",41,"right","serious","no","3"
"1597","school","9368241","nsl_list2","7","nsl","aligned","noncognate",1,661.045000008948,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,6,"no","high","high","low","other","yes","daily",37,"right","serious","yes","0.5"
"1598","school","9479413","nsl_list1","48","nsl","nonaligned","noncognate",1,42.0560000477126,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"1599","school","9481529","nsl_list2","15","nsl","aligned","noncognate",1,328.231999988086,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",43,"right","serious","no","3.5"
"1600","school","9631781","nsl_list1","36","nsl","nonaligned","noncognate",1,3538,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1601","school","9483072","nsl_list2","29","nsl","aligned","noncognate",1,1674.56099999999,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"1602","school","9498903","nsl_list1","27","nsl","nonaligned","noncognate",1,605.359999999986,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"1603","school","9473775","rsl_list2","47","rsl","aligned","noncognate",1,1174.47999999998,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,6,"yes","high","low","high","school","yes","daily",44,"right","considerable","no","7"
"1604","school","9458431","rsl_list2","1","rsl","aligned","noncognate",0,10044.9889999523,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","parents","yes","daily",38,"right","serious","yes","0"
"1605","school","9555631","rsl_list1","14","rsl","nonaligned","noncognate",1,1672.00499998211,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"1606","school","9483878","rsl_list1","4","rsl","nonaligned","noncognate",1,2826.84,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","parents","yes","daily",42,"right","considerable","yes","0"
"1607","school","9541537","rsl_list1","25","rsl","nonaligned","noncognate",1,733.282000005944,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"1608","school","9473190","rsl_list2","10","rsl","aligned","noncognate",1,1205.44300000597,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1609","school","9454567","rsl_list2","13","rsl","aligned","noncognate",1,1834.27099999992,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",38,"right","serious","yes","6"
"1610","school","9482266","rsl_list1","13","rsl","nonaligned","noncognate",1,1721.76500001192,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",35,"right","considerable","no","15"
"1611","school","9555238","rsl_list2","31","rsl","aligned","noncognate",1,487.332999982114,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,2,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"1612","school","9492137","rsl_list1","7","rsl","nonaligned","noncognate",0,3113.48400000056,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",28,"right","moderate","no","3"
"1613","school","9473110","rsl_list1","18","rsl","nonaligned","noncognate",1,1074.64999999999,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"1614","school","9479813","rsl_list2","1","rsl","aligned","noncognate",1,849.901999999995,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1615","school","9685656","nsl_list2","30","nsl","aligned","noncognate",1,162.844999928493,2.35,2.44,1.92,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
"1616","school","9455706","rsl_list1","8","rsl","nonaligned","noncognate",0,11129.6379999992,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"1617","school","9377336","rsl_list2","6","rsl","aligned","noncognate",1,986.652999976155,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1618","school","9503065","rsl_list1","12","rsl","nonaligned","noncognate",1,1483.20999999999,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",36,"right","considerable","yes","0"
"1619","school","9537479","rsl_list2","48","rsl","aligned","noncognate",1,704.020000000019,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","parents","yes","daily",43,"right","serious","yes","0"
"1620","school","9454658","rsl_list1","24","rsl","nonaligned","noncognate",0,1525,2.35,2.44,2.02,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"1621","show","9477400","nsl_list2","28","nsl","aligned","noncognate",0,1140.94200000004,2.82,2.4,1.41,"high","verb","different","telic","trans",4,1,"no","low","low","low","other","yes","daily",44,"right","serious","yes","1"
"1622","show","9647566","nsl_list1","7","nsl","nonaligned","noncognate",0,3051.958,2.82,2.4,1.41,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1623","show","9482437","nsl_list1","44","nsl","nonaligned","noncognate",0,990,2.82,2.4,1.41,"high","verb","different","telic","trans",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"1624","show","9687063","nsl_list1","1","nsl","nonaligned","noncognate",1,2875,2.82,2.4,1.41,"high","verb","different","telic","trans",7,5,"yes","high","low","high","parents","no","daily",23,"right","serious","no","0"
"1625","show","9481529","nsl_list2","36","nsl","aligned","noncognate",1,1879.46299999999,2.82,2.4,1.41,"high","verb","different","telic","trans",7,5,"yes","high","low","high","other","yes","daily",43,"right","serious","no","3.5"
"1626","show","9477675","nsl_list2","5","nsl","aligned","noncognate",1,1228.09700000596,2.82,2.4,1.41,"high","verb","different","telic","trans",6,4,"no","low","low","low","other","yes","daily",41,"right","serious","no","3"
"1627","show","9479413","nsl_list1","2","nsl","nonaligned","noncognate",0,1370.46100009537,2.82,2.4,1.41,"high","verb","different","telic","trans",7,1,"yes","high","low","high","other","yes","daily",55,"right","serious","no","16"
"1628","show","9481563","nsl_list2","30","nsl","aligned","noncognate",0,1649.87799999997,2.82,2.4,1.41,"high","verb","different","telic","trans",7,5,"yes","high","low","high","parents","yes","daily",50,"right","serious","yes","1"
"1629","show","9696122","nsl_list1","46","nsl","nonaligned","noncognate",0,2035.34000000224,2.82,2.4,1.41,"high","verb","different","telic","trans",1,1,"no","low","low","low","parents","yes","daily",34,"right","serious","yes","1"
"1630","show","9473190","rsl_list2","31","rsl","aligned","noncognate",1,1218.11200000299,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1631","show","9489076","rsl_list2","13","rsl","aligned","noncognate",1,825.341999904631,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1632","show","9473775","rsl_list2","1","rsl","aligned","noncognate",1,3707.44,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"1633","show","9479813","rsl_list2","42","rsl","aligned","noncognate",1,581.159999998519,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1634","show","9482266","rsl_list1","15","rsl","nonaligned","noncognate",0,2122.75599998809,2.82,2.4,1.04,"high","verb","different","telic","trans",7,6,"yes","high","low","high","other","no","daily",35,"right","considerable","no","15"
"1635","show","9555238","rsl_list2","10","rsl","aligned","noncognate",1,1069.58600000595,2.82,2.4,1.04,"high","verb","different","telic","trans",7,5,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"1636","show","9503065","rsl_list1","47","rsl","nonaligned","noncognate",0,4614.10699999856,2.82,2.4,1.04,"high","verb","different","telic","trans",7,6,"yes","high","low","high","parents","yes","daily",36,"right","considerable","yes","0"
"1637","show","9541537","rsl_list1","36","rsl","nonaligned","noncognate",0,652.664999999979,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"1638","show","9368241","nsl_list2","24","nsl","aligned","noncognate",0,2259.78600000893,2.82,2.4,1.41,"high","verb","different","telic","trans",7,5,"yes","high","low","high","other","yes","daily",37,"right","serious","yes","0.5"
"1639","show","9492137","rsl_list1","3","rsl","nonaligned","noncognate",0,2091.009,2.82,2.4,1.04,"high","verb","different","telic","trans",7,4,"yes","high","low","high","other","yes","daily",28,"right","moderate","no","3"
"1640","show","9454567","rsl_list2","30","rsl","aligned","noncognate",1,2013.33399999997,2.82,2.4,1.04,"high","verb","different","telic","trans",7,4,"yes","high","low","high","school","yes","daily",38,"right","serious","yes","6"
"1641","show","9498014","rsl_list2","10","rsl","aligned","noncognate",1,3049.94399998809,2.82,2.4,1.04,"high","verb","different","telic","trans",7,6,"yes","high","low","high","other","no","daily",44,"right","considerable","no","16"
"1642","show","9454658","rsl_list1","26","rsl","nonaligned","noncognate",1,1058,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"1643","show","9472740","rsl_list2","36","rsl","aligned","noncognate",1,2052.96399999998,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"1644","show","9483072","nsl_list2","12","nsl","aligned","noncognate",0,2124.0099999985,2.82,2.4,1.41,"high","verb","different","telic","trans",7,4,"yes","high","low","high","school","no","daily",45,"left","serious","no","14"
"1645","show","9493027","nsl_list2","29","nsl","aligned","noncognate",0,718.012999999453,2.82,2.4,1.41,"high","verb","different","telic","trans",7,4,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"1646","show","9477538","nsl_list2","8","nsl","aligned","noncognate",1,1904.93000004768,2.82,2.4,1.41,"high","verb","different","telic","trans",7,5,"yes","high","low","high","other","no","daily",37,"right","serious","yes","17"
"1647","show","9612157","nsl_list1","4","nsl","nonaligned","noncognate",0,1226.96299998808,2.82,2.4,1.41,"high","verb","different","telic","trans",5,5,"no","low","low","low","school","yes","daily",28,"left","serious","yes","5"
"1648","show","9479027","nsl_list2","35","nsl","aligned","noncognate",0,965.728000000003,2.82,2.4,1.41,"high","verb","different","telic","trans",7,4,"yes","high","low","high","parents","yes","daily",48,"right","serious","yes","1"
"1649","show","9631781","nsl_list1","11","nsl","nonaligned","noncognate",1,5173,2.82,2.4,1.41,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1650","show","9462565","nsl_list1","38","nsl","nonaligned","noncognate",0,915,2.82,2.4,1.41,"high","verb","different","telic","trans",7,1,"yes","high","low","high","parents","yes","daily",42,"right","serious","yes","0"
"1651","show","9498903","nsl_list1","29","nsl","nonaligned","noncognate",0,1474.27900000001,2.82,2.4,1.41,"high","verb","different","telic","trans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"1652","show","9458431","rsl_list2","11","rsl","aligned","noncognate",1,938.44399990463,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","yes","0"
"1653","show","9377336","rsl_list2","9","rsl","aligned","noncognate",1,1477.49100000001,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1654","show","9455706","rsl_list1","27","rsl","nonaligned","noncognate",1,4382.19599999941,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"1655","show","9537479","rsl_list2","4","rsl","aligned","noncognate",1,2337.84,2.82,2.4,1.04,"high","verb","different","telic","trans",7,5,"yes","high","low","high","parents","yes","daily",43,"right","serious","yes","0"
"1656","show","9587228","rsl_list1","34","rsl","nonaligned","noncognate",1,1366.53999999998,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"1657","show","9476587","rsl_list2","24","rsl","aligned","noncognate",1,1650,2.82,2.4,1.04,"high","verb","different","telic","trans",7,6,"yes","high","low","high","school","yes","daily",25,"right","serious","yes","5"
"1658","show","9476391","rsl_list2","15","rsl","aligned","noncognate",1,2218.67999999996,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"1659","show","9473110","rsl_list1","40","rsl","nonaligned","noncognate",0,1847.09299999999,2.82,2.4,1.04,"high","verb","different","telic","trans",7,6,"yes","high","low","high","other","yes","daily",36,"right","serious","yes","3.5"
"1660","show","9481525","nsl_list1","39","nsl","nonaligned","noncognate",0,1178.53599998809,2.82,2.4,1.41,"high","verb","different","telic","trans",7,7,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"1661","show","9483913","rsl_list1","3","rsl","nonaligned","noncognate",0,2708.20900000299,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"1662","show","9555631","rsl_list1","42","rsl","nonaligned","noncognate",1,1650.47199998214,2.82,2.4,1.04,"high","verb","different","telic","trans",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"1663","show","9483878","rsl_list1","47","rsl","nonaligned","noncognate",0,594.280000000028,2.82,2.4,1.04,"high","verb","different","telic","trans",7,1,"yes","high","low","high","parents","yes","daily",42,"right","considerable","yes","0"
"1664","show","9685656","nsl_list2","37","nsl","aligned","noncognate",1,1839.99299995234,2.82,2.4,1.41,"high","verb","different","telic","trans",7,4,"yes","high","low","high","parents","yes","daily",48,"right","serious","yes","2"
"1665","show","9476778","nsl_list1","29","nsl","nonaligned","noncognate",0,2035.04300000001,2.82,2.4,1.41,"high","verb","different","telic","trans",7,4,"yes","high","low","high","parents","yes","daily",46,"right","considerable","yes","0"
